"Ranking","Team","Rating"
1,"Alabama",1.52281280005628
2,"Ohio_St",1.35339906051043
3,"Clemson",1.30874741531022
4,"Washington",1.29407053529933
5,"Michigan",1.25876189066726
7,"Penn_St",1.1889060301659
8,"W_Michigan",1.17628755404899
9,"Florida_St",1.12599875884592
10,"Wisconsin",1.12048768295776
11,"Oklahoma",1.11495860724025
12,"Colorado",1.08193091118759
13,"USC",1.07580747901012
14,"Louisville",1.06199631051126
15,"LSU",1.05295602865952
17,"West_Virginia",1.04734400791479
18,"Auburn",1.04104500347408
20,"South_Florida",1.02273737879801
21,"Boise_St",1.01693110686809
22,"Washington_St",0.994771299406786
23,"Temple",0.992071424002287
24,"Virginia_Tech",0.984552255669676
25,"North_Carolina",0.981249811284115
26,"Stanford",0.97637942764136
27,"Iowa",0.969932267696267
28,"Pittsburgh",0.967298333590852
29,"Texas_A&M",0.960500777304754
30,"Oklahoma_St",0.960364950777278
31,"Tennessee",0.958567999006038
32,"Houston",0.958086031235685
34,"Nebraska",0.948212944211306
35,"WKU",0.944058166586201
36,"Miami_FL",0.942160722903866
37,"Florida",0.940097620954604
38,"Tulsa",0.923298998053903
39,"Navy",0.907561549916726
40,"Toledo",0.897430031586994
41,"Georgia_Tech",0.893259890630358
43,"Minnesota",0.883678200259682
45,"Utah",0.87640348280067
46,"San_Diego_St",0.863204861939006
47,"Memphis",0.862860067140654
48,"Appalachian_St",0.861438879212661
49,"BYU",0.858076535087525
50,"Kansas_St",0.854349277296124
51,"Arkansas",0.809346099354713
53,"Air_Force",0.807361943148651
55,"Troy",0.793874129610886
58,"Georgia",0.785582987785136
59,"Northwestern",0.782418392742325
61,"Colorado_St",0.763354963472444
66,"Mississippi",0.756981863025912
67,"NC_State",0.754545154393092
70,"Wyoming",0.738158925699844
71,"Vanderbilt",0.732337650285688
72,"Kentucky",0.731702250879846
74,"TCU",0.72760137316336
75,"Old_Dominion",0.719982274792264
77,"New_Mexico",0.705384055559363
78,"Louisiana_Tech",0.699180245379417
79,"UCF",0.692163335731649
80,"Mississippi_St",0.675886055387967
82,"Idaho",0.662706254171166
83,"Indiana",0.660218655829449
85,"Maryland",0.643389575783485
86,"Arkansas_St",0.639011681063433
87,"Ohio",0.63824253763106
90,"Wake_Forest",0.631373971260273
93,"MTSU",0.616167861320554
94,"Baylor",0.611261552621473
96,"Boston_College",0.607616505435233
97,"South_Carolina",0.60749311224851
98,"California",0.606359839558321
102,"Army",0.581257699913194
103,"Notre_Dame",0.577757620775914
104,"Texas_Tech",0.575970086622972
105,"E_Michigan",0.572760162599425
106,"Arizona_St",0.570720039580883
107,"Texas",0.568427841866906
108,"UCLA",0.566470638421546
112,"Oregon_St",0.544275466451642
113,"Oregon",0.542894005033544
114,"Duke",0.536038859641228
115,"SMU",0.535422381536129
117,"N_Illinois",0.53330090832215
118,"C_Michigan",0.52799147574594
121,"ULL",0.511310938326245
123,"Syracuse",0.503915134056635
124,"UT_San_Antonio",0.5029066481372
125,"Missouri",0.501134143293619
128,"Michigan_St",0.488524653647553
129,"South_Alabama",0.488413849699483
130,"Southern_Miss",0.487984028909602
131,"Miami_OH",0.486748185290572
133,"Ga_Southern",0.47847228902979
136,"Tulane",0.458517838979258
139,"Arizona",0.449752810419104
143,"Hawaii",0.430762182541044
144,"Cincinnati",0.4290680381975
146,"Iowa_St",0.419389329194677
147,"Akron",0.412487814619444
148,"Utah_St",0.396754463340144
149,"Illinois",0.393446653527351
156,"Bowling_Green",0.371201127453713
161,"Nevada",0.347841539106095
162,"East_Carolina",0.347780402668544
163,"North_Texas",0.345811175748353
167,"Kent",0.326782226530754
171,"Virginia",0.318385828280171
172,"UNLV",0.314773295354556
173,"Purdue",0.314574968640046
174,"San_Jose_St",0.314180272165648
176,"Ball_St",0.306404147819722
178,"Rutgers",0.297028535514862
179,"ULM",0.295567751934939
182,"Georgia_St",0.27819353588204
183,"Connecticut",0.274612936912525
187,"Charlotte",0.248561984825897
188,"Florida_Intl",0.239432461185796
193,"New_Mexico_St",0.222498577287007
194,"Kansas",0.215315219457305
199,"UTEP",0.193303488383619
200,"Marshall",0.192067813573811
202,"Massachusetts",0.182533663393473
204,"Rice",0.172546586504297
208,"FL_Atlantic",0.151782747873609
221,"Buffalo",0.0783014218140131
222,"Fresno_St",0.0731604120134879
228,"Texas_St",0.0409558951395975
