"Ranking","Team","Rating"
1,"Alabama",1.31269606285934
2,"Michigan",1.21026043664902
3,"Clemson",1.18312793563621
4,"Washington",1.12078076041235
5,"Ohio_St",1.09399165417196
6,"Texas_A&M",1.03708341565865
7,"W_Michigan",1.03197686318779
8,"Louisville",0.995868541130445
9,"Auburn",0.976141154704335
10,"Washington_St",0.956145971483931
11,"Wisconsin",0.942735546298623
12,"Colorado",0.930321632094533
13,"Nebraska",0.913208389298717
14,"Penn_St",0.908167329398692
15,"Boise_St",0.89474884399441
16,"Florida",0.888381317484259
17,"West_Virginia",0.836985361372712
18,"Virginia_Tech",0.835814081718053
19,"Tennessee",0.822335575101528
20,"Troy",0.816746256727069
21,"LSU",0.81643042171041
22,"USC",0.80368213753547
23,"Oklahoma",0.783370703668433
24,"South_Florida",0.768857752519288
25,"Iowa",0.767117253843268
26,"Utah",0.76517340198479
27,"Houston",0.756117152875825
28,"Northwestern",0.754634403965184
29,"Florida_St",0.751626900254464
30,"Stanford",0.750567522002274
31,"Minnesota",0.745469387178416
32,"Baylor",0.74530711541913
33,"North_Carolina",0.72882083536579
34,"Oklahoma_St",0.711756790749721
35,"San_Diego_St",0.705930372496855
36,"Appalachian_St",0.700724359641786
37,"Temple",0.692902062273184
38,"Toledo",0.68846022014219
39,"Wyoming",0.682716871726272
40,"Tulsa",0.67193191894566
41,"Arkansas",0.660634149242911
42,"Pittsburgh",0.656615232761738
43,"WKU",0.64156671941726
44,"Navy",0.628920998801211
45,"Georgia_Tech",0.62701053655566
46,"Kentucky",0.607795620137795
47,"BYU",0.582402458355385
48,"Maryland",0.578916924089967
49,"MTSU",0.570955356681309
50,"Kansas_St",0.560460674465356
51,"Mississippi",0.559765702648272
52,"Arizona_St",0.550363872565296
53,"Louisiana_Tech",0.54875724474059
54,"Indiana",0.542847104567782
55,"California",0.542229530783914
56,"Miami_FL",0.536500488730222
57,"Wake_Forest",0.528507089923006
58,"Texas",0.521834727573754
59,"NC_State",0.508960424530691
60,"Vanderbilt",0.505210821696209
61,"Memphis",0.50339660829715
62,"UCF",0.498751147935746
63,"Ohio",0.496177163300298
64,"Georgia",0.495951197138114
65,"UCLA",0.495361632858755
66,"Oregon",0.494905196931926
67,"Air_Force",0.480054719097831
68,"South_Carolina",0.478701832091102
69,"Arkansas_St",0.47287809931576
70,"Texas_Tech",0.455518363712295
71,"Colorado_St",0.4450889917733
72,"Army",0.439833736870992
73,"TCU",0.438102681852195
74,"Southern_Miss",0.437542664355781
75,"New_Mexico",0.426515323265578
76,"Syracuse",0.420527171232971
77,"SMU",0.418365222161911
78,"Boston_College",0.409483488208837
79,"Old_Dominion",0.406782325671642
80,"E_Michigan",0.389443222641668
81,"Ga_Southern",0.377158201711037
82,"South_Alabama",0.376435887624909
83,"Oregon_St",0.37147827722381
84,"N_Illinois",0.368415647806042
85,"Notre_Dame",0.368108195328469
86,"Idaho",0.3634305186063
87,"Cincinnati",0.358546288153841
88,"Mississippi_St",0.357520474936891
89,"Miami_OH",0.352502006050953
90,"C_Michigan",0.351309347368017
91,"Akron",0.343768421929014
92,"Duke",0.341391981119573
93,"Virginia",0.313751033451875
94,"Kent",0.300599784636449
95,"UT_San_Antonio",0.295476551498667
96,"Michigan_St",0.294229396031131
97,"North_Texas",0.285706710037833
98,"East_Carolina",0.282843797241971
99,"Utah_St",0.281837671031809
100,"Rutgers",0.278405314142059
101,"Missouri",0.270621942736629
102,"Illinois",0.260357066347322
103,"Hawaii",0.256097043379062
104,"Arizona",0.255485123174687
105,"ULL",0.226838559064295
106,"Tulane",0.225149021959167
107,"Purdue",0.223573078757872
108,"Ball_St",0.206890744051948
109,"Connecticut",0.177337342621826
110,"Iowa_St",0.169591671708149
111,"New_Mexico_St",0.11044224119638
112,"Georgia_St",0.109157144416966
113,"UNLV",0.0834970382457933
114,"Florida_Intl",0.0750104817841573
115,"San_Jose_St",0.060613813875568
116,"Nevada",0.0539751627066943
117,"Charlotte",0.0484700712383595
118,"UTEP",0.0293263402649892
119,"Massachusetts",0.0180646779458253
120,"Buffalo",0.0101640966213281
121,"Marshall",-0.0127525699867847
122,"ULM",-0.0144125639257123
123,"Texas_St",-0.0419171565486436
124,"Bowling_Green",-0.0440453506835516
125,"Kansas",-0.0800675657137477
126,"Fresno_St",-0.0903554864986449
127,"Rice",-0.0923507684092418
128,"FL_Atlantic",-0.220427886924588
