"Ranking","Team","Rating"
1,"Alabama",1.52797571009268
2,"Ohio_St",1.34939119348189
3,"Clemson",1.3088488190284
4,"Washington",1.29511444880375
5,"Michigan",1.25318579953758
6,"Penn_St",1.18583721517976
7,"W_Michigan",1.17156844595867
9,"Florida_St",1.12429842392164
10,"Wisconsin",1.11947787698062
11,"Oklahoma",1.10952356450231
13,"Colorado",1.08259799165716
14,"USC",1.07837370231783
15,"LSU",1.05828593486257
16,"Louisville",1.05723869786918
17,"West_Virginia",1.05024359966878
18,"Auburn",1.04724751234696
19,"Boise_St",1.01974653975855
20,"South_Florida",1.00724994939862
22,"Washington_St",0.993437768000056
23,"WKU",0.986498582748075
24,"North_Carolina",0.98469887596584
25,"Virginia_Tech",0.983853687840848
27,"Stanford",0.978078832174934
28,"Temple",0.97662320362544
29,"Pittsburgh",0.967972807182694
30,"Iowa",0.964755905877976
31,"Texas_A&M",0.962887695804014
32,"Tennessee",0.962729313345821
33,"Oklahoma_St",0.959148489959463
34,"Nebraska",0.945389986498159
35,"Miami_FL",0.945006363547148
36,"Florida",0.942939858566897
37,"San_Diego_St",0.915861036982429
38,"Tulsa",0.903867244258848
39,"Appalachian_St",0.899843958741585
40,"Georgia_Tech",0.894307942287629
41,"Navy",0.891352337894973
43,"Houston",0.887226304482384
44,"BYU",0.883785220434883
45,"Minnesota",0.881993008985214
46,"Utah",0.879914529784983
48,"Toledo",0.865256108826687
49,"Kansas_St",0.853603856210243
50,"Arkansas",0.812431543634359
51,"Air_Force",0.809774699303018
53,"Memphis",0.807884503597911
55,"Troy",0.806360615039132
57,"Georgia",0.785597487711223
59,"Northwestern",0.780199722570862
62,"Colorado_St",0.767904673678395
67,"Mississippi",0.755920702456741
68,"NC_State",0.754215377701396
70,"Vanderbilt",0.737305315191312
71,"Kentucky",0.7369456466918
72,"Old_Dominion",0.729788665807154
74,"New_Mexico",0.729179356417901
75,"TCU",0.725322079619207
76,"Wyoming",0.722788811114011
78,"Louisiana_Tech",0.708579758226323
79,"Arkansas_St",0.687245219808214
80,"Mississippi_St",0.68086995343027
82,"Idaho",0.666781529168656
83,"Indiana",0.658021752095878
86,"Maryland",0.637206142786026
87,"Ohio",0.634541254161491
90,"UCF",0.630131216863768
91,"Wake_Forest",0.628961755230899
92,"MTSU",0.621035586527588
94,"California",0.61149652819723
95,"Baylor",0.609678626477094
96,"South_Carolina",0.608772877052276
98,"Boston_College",0.605905955201171
102,"Army",0.580110038333376
103,"Notre_Dame",0.576991839845745
104,"Texas_Tech",0.575628090393804
105,"Arizona_St",0.570659350304393
106,"UCLA",0.570144260461163
108,"E_Michigan",0.568172958000372
109,"Texas",0.568111439101766
112,"Oregon_St",0.545306204095687
113,"Oregon",0.543063100385486
114,"Duke",0.534213344516275
115,"Southern_Miss",0.530453346000447
117,"N_Illinois",0.530188500798326
119,"C_Michigan",0.524355092029573
120,"SMU",0.519347800575679
123,"Missouri",0.503090582770502
124,"Syracuse",0.50082536360085
125,"South_Alabama",0.497429631596521
126,"UT_San_Antonio",0.489070773466785
127,"Michigan_St",0.488475726429379
129,"Miami_OH",0.486226792859882
130,"Ga_Southern",0.485625868985101
132,"ULL",0.480680355595447
137,"Arizona",0.454503852388218
142,"Hawaii",0.438036228525087
143,"Tulane",0.437284864463764
145,"Iowa_St",0.417954009334065
146,"Akron",0.411902436270275
147,"Cincinnati",0.41153085616013
148,"Utah_St",0.407693256326785
150,"Illinois",0.391753733797161
157,"Bowling_Green",0.363672639425692
160,"Nevada",0.353675171285324
161,"North_Texas",0.352206516990883
166,"East_Carolina",0.335024215508045
168,"Kent",0.324737032391936
171,"UNLV",0.320140397198562
172,"San_Jose_St",0.319853430330464
174,"Virginia",0.316951353556328
175,"Purdue",0.311835515860898
177,"ULM",0.303825266740314
178,"Ball_St",0.303663459625065
179,"Rutgers",0.296439285603075
181,"Georgia_St",0.287339172220252
185,"Connecticut",0.257875252230853
187,"Charlotte",0.252084844299953
189,"Florida_Intl",0.241084177075373
192,"New_Mexico_St",0.231638040242441
194,"Kansas",0.210852928795771
196,"Marshall",0.199955942517795
198,"UTEP",0.199102101290412
201,"Massachusetts",0.186428643864142
203,"Rice",0.180144580471804
207,"FL_Atlantic",0.15770059890039
221,"Buffalo",0.0769947315752002
222,"Fresno_St",0.0757506287735865
228,"Texas_St",0.0429449906181287
